14	3365	14
418	5318	18
18072	7374	19
165	9098	18
9	5596	19
24676	5966	6
27420	7729	29
126	9639	11
101	8097	6
128	6058	0
7	4990	8
425	3289	11
2	6903	12
859	3081	11
4577	6682	10
104	1569	4
117	4783	9
112	6407	9
1201	258	1
8	5560	21
8	9105	12
101	8461	16
101	6702	18
101	7648	16
664	3989	3
3482	4625	4
26788	7017	16
513	9209	0
14	2093	24
12657	9290	12
135	3804	0
31964	3762	12
31436	6327	6
627	3700	20
113	8719	3
131	3521	6
138	1744	10
105	8180	42
101	9922	6
662	2835	28
119	404	21
7566	3989	31
190	6800	13
175	4696	0
1786	7181	8
12	9512	22
12	4131	19
120	7153	20
12	6914	22
24559	9480	10
123	8305	15
173	7900	18
123	26	28
9	5310	13
134	8977	2
233	9164	2
2496	7923	7
6035	8132	21
102	3116	5
14	3941	12
183	1826	3
22879	4461	1
104	6532	31
101	481	1
28114	9865	10
8	5338	11
106	5047	16
127	8325	1
107	8592	7
3980	7401	0
184	9187	8
104	9886	34
12	9540	12
119	3314	20
109	7419	18
119	2777	10
1717	633	4
9	3421	6
10550	3983	28
2664	8531	7
26273	4711	6
129	3655	12
322	1479	9
2705	3343	6
12	1902	9
101	5384	17
16738	3374	4
9034	5471	18
118	810	9
19025	6835	11
108	1681	0
156	1499	17
102	460	18
125	2702	29
23943	3066	14
107	6970	3
104	225	2
152	2741	19
179	2214	13
142	5571	5
114	171	12
126	8486	27
144	1600	1
12	8716	24
102	3493	3
14	2247	20
101	5330	32
14	5007	5
9	8955	14
14	8808	30
17509	115	24
6054	6784	22
16	6589	1
106	9814	25
106	499	8
155	182	21
30856	3458	8
2169	3290	6
62	5400	23
102	8836	9
1095	7639	2
118	1991	3
101	396	15
28827	7905	13
106	1149	8
5777	745	8
107	6522	1
953	7485	7
303	4150	3
104	6156	13
2	8858	8
101	1510	7
105	2624	9
105	1711	14
22308	8153	11
106	7313	19
28197	1391	11
2073	3738	9
8	8728	10
16687	2226	16
102	3939	23
1878	7049	6
4817	244	0
101	9483	2
137	5973	10
105	1996	4
8966	1352	10
101	2154	10
365	8741	23
120	439	1
115	6572	12
27817	8585	1
107	3675	1
379	2374	5
14027	117	4
136	2377	6
13020	5822	5
115	274	27
169	4955	0
1967	345	4
101	3154	14
886	8949	19
12	5360	15
7	2988	5
103	2778	9
8	964	9
114	7416	17
4081	4239	19
14	7760	16
513	9224	0
138	2113	25
655	6635	12
101	8095	16
101	4757	11
8	9760	14
1382	6143	19
708	938	9
8554	4606	1
103	1878	4
105	6202	7
1054	6002	6
782	3173	11
1621	9493	9
101	2815	6
117	7928	14
115	2741	8
2998	1139	8
14	5715	9
141	7002	10
154	8960	8
450	7227	14
19082	5301	31
252	6234	31
106	4553	4
128	5906	0
12	6872	8
7989	7133	10
103	4051	11
238	1338	8
21622	351	3
106	9733	1
3138	8499	16
110	8514	6
19434	5119	6
338	9716	5
104	5297	6
124	6317	3
22854	7295	5
9544	9897	14
142	9334	18
101	2036	9
153	7212	16
31261	2267	20
12	9147	8
12	6525	22
119	9865	4
127	6781	9
5570	6326	9
102	6644	19
322	4055	10
26391	398	18
135	3684	0
106	417	4
101	3953	6
754	2440	1
12	6099	7
114	2172	15
25717	9018	7
14	2197	24
1016	63	0
468	8950	30
110	4260	9
102	3575	15
217	8411	15
107	9199	7
2603	8580	17
3436	1458	1
102	1843	22
15521	6586	0
953	714	16
136	7946	24
1638	3056	4
136	8706	4
107	5860	2
107	166	8
339	5193	33
5338	1592	4
25977	2203	1
189	3989	38
4335	9969	1
101	9980	16
834	6163	28
119	4134	11
1236	315	14
14	9049	24
110	3393	16
141	5270	5
191	2220	5
1258	9982	13
14	8116	24
9	8751	20
1269	5312	32
115	6170	8
102	6870	15
102	5689	8
85	4571	17
163	8451	16
458	1670	5
252	9685	1
103	7997	29
6952	8766	31
1899	4848	3
12	8572	8
3926	4867	0
108	1577	0
246	9510	0
14	7867	8
2074	9119	40
103	8927	13
26001	7098	20
114	3643	11
105	1909	16
14812	1860	1
12274	6074	4
7091	5316	9
2049	2539	24
113	8147	5
1449	5376	25
122	5217	16
9642	9088	1
209	889	13
8957	1920	1
7	387	4
151	6343	1
234	8693	4
103	6744	5
105	6231	9
2	1565	42
9032	3809	25
103	245	8
106	5897	2
1585	2345	37
151	4385	4
4937	4137	0
101	657	17
103	8017	7
9	8771	14
1125	7702	13
2	3751	8
2036	9950	0
104	1021	8
129	1817	9
1018	730	0
145	6326	1
1582	6110	30
8	5611	13
220	6704	2
516	3074	23
116	7737	10
101	9872	10
101	4444	15
116	8916	10
109	8232	4
927	5778	19
109	67	23
7559	8777	11
320	5827	32
2105	1533	38
1029	5157	37
104	3254	5
108	1262	0
107	2574	11
5339	6171	10
214	6004	22
10880	4956	19
12	4371	1
868	341	8
112	4560	10
101	3711	2
12	1873	11
20804	3395	11
320	925	15
2	9708	10
179	3472	13
9282	6133	12
102	7541	3
127	634	10
111	5598	4
258	7213	13
107	6594	1
702	5469	7
5374	7898	27
110	6017	19
10396	9127	16
7276	7987	4
7	260	6
192	9249	25
12	9595	14
123	4866	12
62	6314	12
110	898	15
1629	1422	3
4309	1582	2
28817	4259	19
14	8791	28
102	8443	9
29076	9659	3
4964	4197	8
102	1723	4
358	10	10
106	460	10
101	6494	2
12	508	3
5966	8423	4
123	6126	18
109	3983	24
279	2886	3
314	1728	2
118	5172	11
1485	1872	16
2349	6752	4
22285	2227	9
12	6836	18
3925	5350	10
200	2947	5
129	1012	3
422	3512	22
5327	200	11
1912	1499	19
101	4158	17
103	2608	5
12	8755	26
101	2677	17
103	3352	10
1552	4900	8
118	8378	9
24639	9225	19
118	7602	21
1028	9946	6
1774	5199	10
107	8485	18
18547	7183	10
125	1434	9
444	7587	19
230	9960	2
1025	1184	24
108	3082	0
1200	3166	11
215	4863	31
5726	3673	9
26291	7762	22
168	2710	10
730	8016	26
30988	3227	1
265	1755	21
557	3054	0
18128	8411	17
111	3540	18
2341	4092	10
104	1993	34
106	1005	7
3989	7482	3
3010	8425	33
28274	2841	21
117	51	10
637	298	13
24223	5704	15
5080	6783	0
104	4085	22
4844	1561	4
20339	943	11
14	9170	27
126	9491	10
1618	700	13
3368	8737	21
106	8647	2
103	7763	2
27685	4826	23
101	1464	10
104	5601	32
30440	7812	10
12	1975	6
422	7600	13
221	4663	6
1050	3214	14
2	8545	27
14	8594	25
14	2776	15
14	5863	39
261	9412	25
14	8491	34
4390	2076	6
62	6668	3
108	2883	0
117	8636	17
20563	9830	0
106	9736	20
101	2227	5
101	4638	8
178	957	3
468	8771	36
12	2905	21
130	5555	0
210	5845	10
114	3449	12
12	4822	4
7152	4456	33
12	5400	6
126	6877	2
7	5927	3
112	921	7
137	4070	8
8	8775	19
159	4618	5
105	5214	3
111	2936	14
108	2436	0
125	4668	11
13501	5322	20
104	476	5
1210	2952	16
101	1242	20
197	8703	11
29871	3905	11
105	440	3
399	6122	4
12	8341	21
339	9919	10
293	1937	4
101	2512	15
2297	1421	11
2468	6396	16
23116	3221	18
106	6096	34
9	8739	21
14	9045	25
30940	7204	7
31080	3413	11
2	9320	25
101	6326	11
12	7543	5
1495	669	10
1010	4143	2
4478	9694	10
1333	696	38
168	6355	6
20462	9679	0
340	3187	9
1037	7532	15
102	5855	5
102	3004	10
6182	817	17
687	6993	17
26283	6658	7
6741	842	5
153	1761	6
2425	8391	8
403	7875	2
748	2309	25
7639	5576	12
600	9299	30
533	6188	17
62	7690	17
9	227	28
102	9593	8
336	6454	16
16299	7532	12
102	6076	15
237	6292	2
14	5392	26
19801	2835	15
20508	7861	13
102	8304	10
104	2357	16
12	1884	30
195	4925	3
118	2524	7
3277	969	25
1206	7392	5
139	8869	0
12	7188	15
162	7658	13
154	5582	8
14	7573	21
102	3765	8
1233	7422	4
3024	7904	2
2220	9063	2
101	2584	31
103	6104	9
118	7156	5
1526	8561	4
17937	8008	0
105	7658	37
13950	4221	0
242	846	23
165	3920	11
127	915	23
158	6434	8
102	26	13
2024	1047	11
5438	7690	27
103	8788	14
114	3760	8
12	7664	7
12	147	8
101	668	4
106	6670	12
105	8638	30
5889	1133	3
1093	4135	2
115	7185	15
1640	9657	10
104	1663	9
172	2083	17
127	7039	12
2	4	12
21646	9662	18
492	758	4
276	2471	30
128	9116	2
118	6672	13
7702	9809	4
133	1033	26
106	1324	21
622	9155	0
3646	1280	22
128	6335	0
106	5445	1
293	3163	25
150	4409	32
114	9596	8
1056	9752	5
2	7932	36
3184	8403	10
21207	6354	12
104	3993	12
5913	10	11
5630	7391	5
1588	4803	4
11360	7987	1
101	7480	11
101	3252	3
109	1798	22
2788	4713	17
121	2767	6
282	7904	11
1183	4150	0
431	9077	1
1534	2278	7
101	6931	21
3963	5341	14
62	7691	5
108	5609	11
8899	1846	1
115	1594	20
167	887	0
2765	3243	1
142	8725	5
12	8726	29
112	3665	2
248	6897	13
329	7407	5
101	982	8
1777	8584	22
26295	3206	4
382	6552	10
550	5070	2
10818	6671	13
101	8792	7
14	4809	39
2427	5681	21
215	9712	16
1145	6704	27
113	304	19
107	9127	14
9	8964	23
162	324	12
115	2682	3
445	4962	2
115	1685	4
425	9729	10
1748	5430	20
12	5468	14
119	7297	5
8	8707	27
57	5916	19
214	8924	2
729	7772	16
103	4571	5
2054	3222	18
1467	7460	11
441	12	5
108	3498	0
10774	9425	3
798	305	24
105	6993	6
29509	8181	15
104	6865	8
108	2084	0
730	8082	4
12002	6353	5
7623	8120	17
153	101	8
1811	3296	21
12	1233	18
282	4932	20
171	9067	9
19150	4490	13
561	4317	3
102	8281	12
2	6336	5
127	8757	10
104	5530	5
281	7147	7
101	6652	7
171	8399	3
123	7075	16
12	7155	11
29589	6958	34
7525	8930	5
103	9303	2
273	8706	5
487	537	9
103	535	15
164	4892	26
190	2568	4
101	4122	2
210	659	10
12864	6377	16
14	6900	7
22322	7480	12
165	8507	13
117	7856	7
104	1745	13
1011	3329	13
14	4144	30
644	6384	6
130	5139	0
103	6617	8
101	5054	8
3796	6732	6
6308	5226	6
102	6681	4
14	2361	25
2584	6068	14
113	3131	28
117	9783	15
2384	4899	8
1431	7616	3
4502	9713	11
28131	8053	2
108	2787	0
12	3128	7
182	6428	7
7738	6362	16
101	6261	1
139	8965	0
101	728	12
4919	1796	0
107	635	34
121	1187	9
889	114	0
6300	2869	23
5969	3392	18
14	2515	21
124	674	11
9	8714	19
21705	6601	8
110	7437	3
101	1879	24
7	7215	0
355	4495	2
5411	9461	6
157	5100	3
138	4460	13
1299	2027	5
127	3449	14
102	317	15
102	6015	5
143	9784	31
62	1862	10
382	9098	33
16812	5867	8
192	6723	16
107	5466	34
101	2202	3
303	9256	19
5667	1906	22
30098	9772	8
102	8186	10
139	8642	0
12	2353	5
103	1906	23
582	8480	14
2464	1249	14
105	854	5
116	6456	3
12	5559	22
114	7258	20
134	5319	2
1089	4753	3
107	9163	20
27917	8646	22
14	5113	26
12	5650	8
1662	36	19
101	5149	4
149	3942	4
222	2876	15
2075	7034	2
140	616	11
107	8586	2
5132	6066	6
148	1993	32
176	866	7
1331	7158	6
8195	7262	22
3674	1179	12
1607	5060	9
597	4628	19
12	9119	27
3998	4556	11
103	9695	16
109	6375	5
586	715	12
105	4601	5
103	6450	16
18220	8066	0
20807	42	17
115	4858	2
104	6397	16
1111	4722	8
1207	2243	23
26955	1170	13
192	8011	6
106	5349	1
128	6431	0
2294	1998	19
110	5424	35
236	2269	24
106	834	23
761	9270	7
193	4017	2
12107	2835	20
118	7294	15
14	1689	12
340	543	6
113	5593	3
134	5632	2
14	1916	16
2876	8583	0
2017	6540	0
23003	642	6
873	4436	19
24352	64	10
851	8958	11
104	4475	14
105	8889	5
2148	3656	7
106	3758	1
171	9262	8
116	8050	18
16828	5639	22
8	4747	11
102	9700	32
104	5393	6
1636	3250	2
129	1618	17
24898	2737	6
4013	7169	6
9829	763	8
116	5650	1
4093	4368	9
2051	4437	22
7	4710	8
1777	4195	12
128	5810	0
10316	8835	33
155	898	13
25508	3113	12
12	5301	19
4458	3800	2
8	8719	26
105	2192	25
1957	9545	12
12	4093	2
207	1711	11
101	7294	6
25707	4379	9
104	2741	9
1865	1248	1
346	1427	2
2731	8928	2
9	5635	19
117	9496	6
352	6308	2
469	5175	5
107	838	10
115	3612	10
376	8925	8
3962	6992	0
102	9201	7
14968	7253	9
258	4942	18
1327	7090	6
562	7033	2
7	8931	13
105	2869	7
109	2314	2
7	6181	19
8	6793	6
6031	9166	43
821	7498	4
105	7314	17
3027	4844	28
115	4088	2
14	9426	6
134	8713	2
6561	520	2
3845	5632	18
62	9774	8
2457	4065	46
104	7102	3
14	1662	21
113	8983	3
8041	5861	11
14	3423	16
113	3702	11
104	5812	24
102	8850	13
106	8747	1
18193	8810	9
101	6104	1
12	9264	22
180	1425	26
7	2699	7
62	7278	0
260	6148	2
13	3815	8
31324	7782	2
12	2832	8
135	4036	0
101	5042	9
389	6735	6
116	6908	18
21076	3157	8
109	840	13
105	7130	5
2766	481	15
103	6613	9
107	5260	18
102	6911	9
115	6195	14
14	3601	22
8	6748	39
123	4542	41
121	1199	8
101	4062	22
2269	9658	0
103	1116	10
155	3236	14
101	1279	19
103	914	8
101	8119	2
5930	45	3
263	9676	14
113	5119	8
108	1358	0
593	7678	21
172	8993	14
14	1684	25
2853	8981	17
142	5339	5
121	5986	22
18080	4421	8
109	9798	6
120	9257	24
12	895	11
12	666	23
101	5847	17
1160	6066	24
118	6522	24
396	4635	11
827	6338	31
101	9234	22
8	6755	10
11812	8694	27
164	4312	11
1087	7482	24
152	2191	15
143	401	15
108	1929	0
138	6278	9
189	9864	13
14	7934	20
6000	7917	20
837	5644	28
171	7813	24
155	2120	16
387	1806	9
103	5874	30
14	6804	28
13	6792	14
17548	5156	13
483	5484	15
126	4895	20
109	9344	18
12	8658	12
2686	5109	19
1282	6478	20
112	3184	15
19524	8548	0
6012	1884	11
1856	5841	13
30983	9904	6
101	4739	32
18771	2821	1
14	1106	13
62	352	1
661	2536	4
140	6792	17
13659	7051	22
1522	5766	4
1074	8952	27
201	8097	3
1405	8452	17
408	9700	0
105	3665	11
12	8062	26
3421	8343	3
14	2038	7
8725	4313	34
20748	7614	2
790	7946	5
31849	318	14
479	1090	10
14	8630	10
127	6519	7
560	2677	7
29425	6136	7
215	3676	11
209	6999	8
62	8589	4
14	9699	47
118	9019	4
106	1729	2
8	4549	13
187	6244	6
444	7085	10
850	7837	1
116	4406	15
343	9784	0
9	7502	12
1731	2673	3
24042	8484	23
346	3899	1
14	5884	25
8	5363	34
105	7870	9
1171	4073	8
14610	7356	2
547	3162	13
4767	9243	12
120	616	1
2164	6921	9
241	364	0
112	7076	8
229	82	19
4033	7081	16
14	9290	15
355	3669	9
102	7200	4
108	3290	0
107	5240	1
1894	3117	12
107	2331	14
539	1108	22
121	49	19
106	7997	2
101	3435	19
101	1610	22
139	2044	9
163	8826	15
569	5521	8
105	3739	33
24737	1988	14
198	1775	8
107	2751	4
14	3236	19
131	4161	10
110	6266	5
272	6934	9
105	2859	24
106	1879	15
119	3770	13
103	1483	19
23907	9673	10
922	2814	19
123	5982	9
120	9754	11
12	4288	16
107	1750	21
1005	6302	6
174	1798	40
1703	2386	22
1373	3152	13
193	1290	11
234	4422	12
2	2234	27
145	1507	3
104	971	5
107	4913	1
2805	2392	9
108	2963	0
103	8039	10
101	5349	22
130	5475	0
18594	6343	5
123	1747	21
102	7675	33
101	2147	5
111	490	1
2874	7963	8
681	9299	23
14	5774	28
1039	8563	15
14	3053	19
2614	2857	8
1385	715	21
9521	9862	13
148	8648	4
101	7557	5
7	8381	16
105	3904	4
118	7168	11
32034	1059	22
4487	6872	24
28345	5477	26
5873	1564	10
118	1130	6
109	4024	1
8271	3160	9
737	4505	0
4686	4851	4
5827	1422	4
21628	8275	17
129	2723	9
7533	5612	11
3120	7602	22
102	7776	6
101	2638	9
12	6605	13
103	8615	6
105	9603	20
1954	292	19
11748	9689	15
6439	7233	18
119	6765	36
7	9403	2
4270	6233	10
5530	3603	15
129	8451	19
102	3234	8
181	5481	15
102	5647	5
9	5589	28
499	5496	3
1613	3687	1
219	4995	3
2226	544	0
117	1415	6
510	5507	30
8103	7714	23
478	9380	22
107	1597	13
624	147	23
121	4560	21
1291	335	18
7	7519	0
7	2034	13
4890	5906	7
165	6595	21
14	615	12
20711	3496	16
11400	5947	10
157	9972	12
338	3721	10
107	7889	22
116	455	18
139	8821	0
1630	8349	13
116	1545	16
1423	8829	15
109	1296	2
118	5231	8
12	5632	22
144	9230	5
358	8671	6
113	5289	3
1060	9850	14
6613	1780	18
18872	598	2
30155	77	10
16721	389	13
7	1558	5
128	6255	0
126	4417	9
101	6058	4
109	3007	7
8	8954	29
146	5381	9
1455	8644	3
123	1436	7
152	9179	6
160	8600	3
14	6347	21
1956	6453	13
1007	8956	14
169	7022	20
905	3872	20
3014	9542	27
143	106	12
265	1184	15
101	9154	11
103	6567	12
12	8653	7
149	9690	4
1323	3609	25
106	6100	23
109	8124	27
30233	9860	8
21096	6087	2
103	9832	16
17671	7763	0
945	1728	22
12	2469	13
27952	4438	1
590	6312	1
13365	9487	10
104	2851	4
391	2316	12
110	8030	11
62	1427	20
600	1292	5
561	4871	13
101	4032	9
106	7283	4
2831	5482	10
14	5630	35
12	7590	17
293	3211	25
103	617	11
4030	8767	9
104	7968	24
4625	3073	11
134	5559	2
9062	614	18
6638	8332	9
12760	8796	10
150	7060	2
995	6105	3
1942	2329	4
14	1227	16
265	4967	2
24419	2433	6
1166	2556	15
111	6248	5
102	9999	7
3203	5813	1
254	7313	32
107	9334	7
873	650	7
104	2145	3
2003	9571	17
101	2280	6
121	636	4
116	67	1
101	3779	24
1244	21	19
5451	9882	5
943	5794	12
2220	6078	2
330	6485	6
21948	2025	11
107	7409	15
169	5003	0
138	8319	5
12	5573	19
114	5897	20
101	9773	4
106	1436	14
14	8560	33
126	7211	9
805	5810	11
3055	2308	24
15799	2069	1
128	6082	0
106	149	12
145	7846	7
15284	1982	1
160	1854	3
161	7671	8
231	5844	20
25983	626	29
584	7990	17
3621	6761	9
1097	9535	5
1181	5282	9
14	8362	16
107	7570	5
2368	863	4
104	2726	3
2510	24	11
135	3764	0
105	7524	7
153	1040	11
1773	2844	12
103	5194	14
120	5804	34
14	6601	16
17753	3326	4
316	3156	22
471	7693	0
1047	571	1
101	3077	12
175	4656	0
4624	3076	2
146	5602	16
8467	301	10
573	542	4
113	8807	3
501	8858	7
13	4277	17
272	1081	5
14	1771	9
162	4403	7
107	277	2
31214	4990	12
102	9998	19
14	2342	18
105	356	2
29038	2829	4
172	7629	37
1763	3124	10
104	4724	33
500	5726	2
21234	2010	21
105	5827	20
104	8334	11
14	6926	16
788	7326	17
110	5501	11
7	6932	5
123	9149	5
386	9935	40
1443	5603	11
105	3631	15
16677	2343	21
124	3574	13
4106	4105	19
3852	6116	13
14	9993	28
7664	6568	9
349	4803	21
12	9516	12
197	8813	12
2827	9826	11
977	2823	11
3098	8053	31
9	5593	29
108	1785	0
253	8673	3
1064	5087	7
62	7319	6
395	4267	7
122	4414	4
3167	4325	15
124	3666	7
374	7034	24
102	6892	3
475	2852	3
834	9861	6
28582	8180	45
101	9033	8
144	1576	1
4974	1985	19
123	2203	9
18844	3073	8
107	7324	1
1075	4392	14
122	7958	3
102	3689	9
801	2505	1
1241	740	1
5461	8632	13
12	6883	16
101	5606	7
1269	6186	6
2150	7697	13
19225	4977	13
179	2922	7
102	7055	9
346	228	4
14219	4275	0
62	7668	12
29752	7151	5
14	5941	34
270	8228	16
1349	6266	2
865	916	5
151	1046	16
5666	5737	4
3932	8962	10
6763	6201	5
105	4804	18
2197	7553	5
400	2652	2
2463	1237	13
107	8597	9
110	2163	10
3027	7519	3
249	1476	3
1420	6968	18
122	5112	16
2	8371	30
3588	3832	13
101	6381	8
3439	1443	5
103	3596	27
12	2699	16
1126	3716	17
770	1717	22
5205	5407	9
105	3558	11
2103	8830	2
119	6651	22
1423	8056	6
31515	726	2
110	7102	20
102	291	16
111	5390	4
14	7916	10
8696	292	22
102	7589	3
13566	7875	8
31588	3512	41
448	5998	29
2352	6320	27
115	3813	12
17771	6046	6
2	3412	0
145	3335	3
113	1455	28
9	2032	11
109	8483	33
25713	2613	5
103	6019	10
101	3469	30
12	2124	16
31333	3272	1
9	8724	12
2298	2502	5
107	2557	3
1236	6728	7
223	5382	17
107	3635	1
105	1956	4
3665	2716	9
101	9176	33
447	9567	33
104	9667	1
110	6142	3
104	5569	6
1939	5085	7
320	6314	14
102	2733	5
1004	7832	3
498	9212	12
24416	2189	12
116	9920	6
103	5611	26
13366	8335	5
1139	4145	14
101	8836	6
4991	9459	13
18591	1323	28
11101	4523	6
102	6277	7
110	9304	14
14	61	36
4019	2152	14
3216	2635	7
101	7208	16
103	6981	11
101	7142	18
1380	6989	4
419	1610	9
561	8324	7
126	6089	6
105	6319	27
816	5357	29
101	2959	6
133	2197	12
106	3710	1
106	6942	23
116	1581	3
157	1723	12
104	1326	4
62	7225	2
107	4634	2
1433	5142	16
107	918	10
101	8259	6
102	6147	17
102	9483	13
104	3150	23
2188	6499	1
2172	7265	4
24827	6405	13
124	6133	4
14	8588	6
3242	7064	7
4738	2069	12
2325	4172	9
115	9762	22
115	6954	10
114	4802	8
5382	8700	7
7	7902	13
7745	9851	5
18989	6857	23
296	2999	5
8	6745	6
2845	5362	10
28008	8412	1
103	3620	9
1252	6186	4
107	5168	8
14	2403	14
107	5118	10
8522	3734	28
104	1327	16
26634	1162	15
2437	9456	25
4825	461	13
106	9112	11
3135	8511	15
101	9833	12
643	3830	26
29388	1835	17
26158	7368	7
327	3394	9
102	2446	13
2936	7674	10
186	5781	9
9714	7217	12
170	9371	26
124	7698	21
104	5568	18
9	5616	27
1299	594	28
4145	8259	11
107	7982	32
120	9810	2
101	4743	21
401	2201	12
105	7364	7
105	66	20
135	3860	0
4591	393	5
101	1312	3
1557	187	0
1410	3508	14
28942	5457	17
1012	6400	2
3332	6811	10
107	1694	28
739	4376	17
12	7718	8
121	8561	3
102	5476	4
434	9359	0
108	1438	0
113	8128	15
107	4563	6
110	9558	10
446	415	9
133	9012	2
57	5704	0
109	9878	6
23471	8220	16
701	6989	2
12	7884	4
1675	5577	11
699	9906	8
24701	2545	7
767	7898	26
16566	105	5
14	971	13
12	2858	4
126	801	2
101	5190	7
101	3854	22
1068	3782	14
6748	6831	11
101	3042	8
1291	6082	19
112	9089	5
1857	7022	4
112	6471	27
14	5650	32
116	4805	7
113	1038	8
162	8472	6
1041	7922	1
115	3174	4
202	1527	6
313	1009	2
105	7501	1
101	871	7
106	344	2
102	6988	3
2323	1707	1
140	8570	7
1175	8951	13
14	8899	20
976	482	8
10006	6170	16
150	7186	9
108	1881	0
9804	1403	6
8485	7673	12
8	5625	19
931	4104	10
105	3940	23
118	9954	6
12	1254	11
27884	8327	31
1089	4108	20
17845	8100	3
771	1554	26
127	4161	2
705	4337	39
111	2826	11
101	3692	8
103	2305	19
14	9296	37
906	719	24
101	1357	13
7	8144	9
101	6603	30
419	1127	5
223	5286	17
107	1202	4
14	8999	28
102	4204	18
1129	7847	10
5420	7377	8
9	7093	18
542	5281	9
102	9036	9
2550	8696	6
2295	9564	17
7	6873	11
15262	4875	0
1192	8060	7
473	4518	19
26313	9278	7
101	6889	2
234	6852	24
105	1219	4
107	9105	3
14310	7536	8
7136	1834	1
110	342	5
14	5229	15
9	700	21
111	5294	4
2399	3372	3
115	9398	33
421	3044	4
5997	6570	6
101	992	5
101	6477	8
1095	829	27
3317	7701	0
123	8498	12
12	1735	6
4878	5583	15
115	4901	18
6858	6407	28
493	9478	25
5435	1715	12
1536	4603	5
30640	4657	15
415	2570	22
432	1548	6
107	4305	3
141	2986	3
9	6995	31
9414	6065	8
26995	4837	6
115	8550	3
693	1747	1
285	1011	7
1887	8920	6
141	5932	16
333	1585	17
104	4519	15
269	9103	1
108	3450	0
104	1314	5
14	9706	15
123	8461	33
101	7942	13
101	5097	10
120	3000	9
112	9961	8
105	7041	6
231	5012	11
104	4292	5
288	6980	0
14	7533	7
4799	2287	16
116	1413	8
5944	9374	15
107	3469	33
8	2457	13
1676	3699	5
394	680	5
151	9304	4
1026	8222	3
101	3374	15
105	9416	12
13847	7303	2
102	7082	14
930	8329	18
104	1315	17
707	3175	12
505	4032	10
1243	3105	13
427	5766	33
3674	202	28
114	6639	12
8	9912	7
107	6040	3
108	2292	0
259	8425	35
452	9642	6
162	7414	23
102	8128	6
110	4895	8
1600	457	18
27598	2529	1
7056	2267	4
101	4521	8
426	693	3
14218	6710	24
130	5636	0
103	1709	7
9943	459	11
106	5791	15
22525	3635	24
30995	2284	4
103	932	5
130	5315	0
137	1904	13
107	4753	1
448	2890	11
108	2611	0
62	7036	3
223	8971	27
511	444	2
16364	9500	16
32341	2402	9
114	7427	18
365	6116	23
3049	7460	24
116	6241	5
12	7722	9
106	6612	2
124	3539	10
104	4163	7
133	694	12
7	7423	0
101	2701	3
106	2226	6
6788	5335	29
107	2930	10
104	7587	16
1624	7362	7
14526	4367	0
771	1916	5
152	6909	26
1889	5971	14
7946	8625	4
154	5310	8
2569	7496	8
136	9529	1
281	3924	1
849	2956	8
118	3938	5
29279	8074	11
123	6943	10
3623	8259	8
101	2345	9
5054	4443	7
1900	2526	5
112	196	11
109	2307	34
104	8975	6
14	1835	18
104	6891	4
2503	1575	15
634	3552	18
2228	3021	3
104	70	9
166	7196	44
254	7883	8
10562	308	13
106	2513	12
106	4988	1
12	3631	7
109	4560	20
124	7794	14
29107	7763	11
292	4716	18
638	9655	2
106	8511	16
1330	8288	22
2393	9014	13
101	9515	11
111	6794	2
129	9416	15
131	3469	21
756	7200	6
14	257	24
217	5191	19
14	2592	29
1197	3331	24
101	3524	3
8	5621	18
19781	8664	9
200	6359	6
102	1570	25
551	5785	10
1463	4279	5
31014	6328	5
133	9776	21
133	4121	12
12	8427	17
111	24	34
103	3553	12
295	5966	24
1301	7665	9
20126	8995	11
12	8748	17
19452	8796	9
3761	815	3
1327	2703	1
111	9988	8
3615	347	23
31798	8316	9
113	5385	3
1116	4406	11
9	1754	28
101	1004	4
13580	2071	6
113	4451	11
138	4633	19
292	9410	9
2	1275	24
14	8283	13
117	9722	17
4045	9671	0
102	6193	6
172	3882	3
7332	4152	14
777	1706	36
2	3529	7
420	7798	21
101	1585	28
116	7923	15
103	4304	15
378	3408	15
155	5410	16
103	7642	20
7	3269	12
161	2721	3
8	8941	13
13924	6112	14
112	4954	13
359	1097	3
4749	8029	7
336	4595	13
143	4593	20
516	5098	11
493	447	2
507	8663	9
101	9726	5
106	2885	20
101	8752	7
6672	8079	8
4084	4939	13
106	4810	5
12	4858	12
12	5329	18
114	3248	24
109	6818	9
926	9500	11
4477	307	9
28300	8684	4
101	1270	28
606	2117	1
103	5593	13
687	891	14
105	6876	26
735	5310	36
339	9875	2
957	503	31
121	4865	17
31731	6767	6
2390	5478	16
62	11	16
102	4567	3
108	3522	0
984	4144	24
2950	7720	30
113	6044	15
1095	6119	8
624	9794	28
272	3635	44
201	2185	12
101	9949	13
21955	94	5
17393	8158	17
1216	4281	18
290	2459	12
115	1817	12
107	7119	4
2399	4914	9
1783	5022	17
14	7217	15
108	2124	0
7	5451	9
106	7083	2
4914	7288	2
25004	2963	3
1099	7716	2
153	9228	19
1908	7355	8
290	286	3
127	9619	8
10075	3030	21
122	8487	18
3918	5199	27
104	1884	17
138	7425	6
267	9363	2
12	7826	9
57	4568	15
295	2686	15
101	4210	2
184	6197	13
5480	7035	3
3081	4182	16
101	6838	27
4156	4468	32
143	2469	32
131	1014	10
9	1325	14
14	5116	20
14	9685	13
11534	4687	12
107	6408	4
3141	2271	6
108	2699	0
324	6332	2
130	5243	0
27140	1838	4
