5991	1702
2605	1703
6686	1704
32	1705
262	1706
2161	1707
4294	1708
227	1709
5262	1710
927	1711
1240	1712
115	1713
1415	1714
2801	1715
3940	1716
483	1717
140	1718
1060	1719
1577	1720
5946	1721
1478	1722
206	1723
1198	1724
2009	1725
6318	1726
2007	1727
79	1728
1027	1729
206	1730
1208	1731
487	1732
1741	1733
5444	1734
1225	1735
162	1736
2387	1737
1117	1738
2754	1739
2393	1740
1964	1741
1878	1742
3595	1743
1862	1744
6672	1745
2480	1746
559	1747
3331	1748
6274	1749
215	1750
1868	1751
3904	1752
1838	1753
1470	1754
253	1755
6675	1756
148	1757
1485	1758
2096	1759
4496	1760
4223	1761
135	1762
366	1763
6701	1764
3846	1765
5485	1766
1858	1767
458	1768
5645	1769
121	1770
180	1771
5380	1772
286	1773
3027	1774
5734	1775
58	1776
591	1777
6849	1778
5352	1779
363	1780
878	1781
2403	1782
44	1783
6227	1784
1854	1785
1176	1786
4695	1787
2517	1788
15	1789
2441	1790
4927	1791
5731	1792
1766	1793
266	1794
5780	1795
305	1796
6555	1797
84	1798
5494	1799
6034	1800
599	1801
3284	1802
6856	1803
3291	1804
661	1805
189	1806
58	1807
891	1808
1693	1809
1	1810
851	1811
2857	1812
5326	1813
6546	1814
4011	1815
302	1816
446	1817
1303	1818
2288	1819
4510	1820
1341	1821
2212	1822
267	1823
418	1824
3336	1825
915	1826
212	1827
1462	1828
815	1829
73	1830
543	1831
127	1832
1436	1833
2261	1834
1406	1835
2522	1836
6814	1837
397	1838
5618	1839
1806	1840
5216	1841
924	1842
1306	1843
2123	1844
35	1845
6050	1846
430	1847
5481	1848
4508	1849
5930	1850
4169	1851
6793	1852
248	1853
4494	1854
5841	1855
3792	1856
2704	1857
987	1858
813	1859
525	1860
550	1861
5401	1862
2556	1863
4302	1864
6	1865
4084	1866
778	1867
6061	1868
723	1869
6312	1870
1068	1871
1621	1872
5440	1873
873	1874
555	1875
5553	1876
109	1877
131	1878
253	1879
209	1880
196	1881
5777	1882
239	1883
1585	1884
5104	1885
1242	1886
2456	1887
5140	1888
4652	1889
77	1890
2290	1891
457	1892
116	1893
5778	1894
5108	1895
1598	1896
126	1897
2772	1898
3884	1899
157	1900
4626	1901
1184	1902
1055	1903
4680	1904
4034	1905
117	1906
330	1907
369	1908
6705	1909
425	1910
475	1911
872	1912
4996	1913
365	1914
1583	1915
5835	1916
2978	1917
2000	1918
6931	1919
74	1920
923	1921
1600	1922
21	1923
5353	1924
3349	1925
4605	1926
1085	1927
5626	1928
372	1929
6188	1930
497	1931
3538	1932
3183	1933
3200	1934
362	1935
2666	1936
356	1937
6387	1938
2783	1939
2707	1940
1088	1941
1230	1942
398	1943
6699	1944
3399	1945
414	1946
1747	1947
154	1948
4657	1949
674	1950
869	1951
3244	1952
1411	1953
5722	1954
576	1955
3324	1956
445	1957
577	1958
2826	1959
1427	1960
6016	1961
9	1962
6497	1963
4739	1964
130	1965
537	1966
1333	1967
4092	1968
6263	1969
