101	3128	3	8.26
102	662	4	6.32
172	110	5	4.54
178	521	3	21.54
114	3747	4	34.26
111	325	6	18.57
297	1930	3	35.89
102	919	3	5.1
847	134	6	44.22
101	460	12	17.57
115	577	6	27.54
1240	12	4	9.53
101	1340	4	5.69
104	433	6	11.15
101	1220	7	17.04
484	151	3	17.22
918	103	3	4.88
114	479	3	8.27
106	396	18	75.93
101	6066	3	16.16
1666	9	4	21.83
796	177	3	24.29
1012	9	11	73.62
105	276	5	5.39
113	199	5	8.56
101	1786	8	30.63
218	104	11	16.36
107	247	5	4.19
107	299	9	19.96
12	453	39	225.16
105	3080	3	15.26
555	120	5	23.67
1226	1938	4	63.17
117	447	15	92.35
174	185	16	124.99
106	975	5	17.21
121	101	301	528.43
106	907	7	27.83
12	1299	4	10.06
1237	211	4	41.92
2	13	12	47.7
637	106	4	8.3
101	2254	6	23.61
117	1293	3	14.97
101	2179	4	9.88
1733	14	6	21.64
164	62	4	4.13
907	104	4	10.06
1532	1482	4	62.53
101	1015	14	54.23
108	627	3	7.05
472	14	8	10.57
183	124	6	16.74
104	1817	4	16.9
447	371	6	64.08
105	1216	3	8.54
3572	102	3	14.66
101	714	10	19.9
482	131	12	88.88
101	758	7	9.61
763	109	5	21.83
101	4473	3	11.8
1451	109	3	14.27
112	7	155	354.04
603	12	6	10.65
294	114	3	5.74
770	14	5	6.89
105	532	10	35.52
105	448	10	31.94
104	789	5	13.52
101	1939	3	4.92
955	62	3	13.87
1725	110	5	32.02
612	110	3	8.67
101	1990	6	21.29
101	2042	3	5.54
409	109	3	6.41
135	174	3	6.67
657	112	10	59.36
713	12	4	5.43
106	1717	3	10.89
136	1104	3	20
121	1571	4	27.65
112	483	3	8.23
1378	14	3	4.7
129	152	29	140.29
340	9	30	189.95
831	102	13	59.74
4244	107	3	19.04
101	888	18	76.68
146	2869	3	30.19
1409	14	4	8.45
196	104	11	12.82
239	124	16	92.5
104	1075	8	35.9
101	1865	4	8.93
576	110	3	8.34
104	923	3	6.18
101	1805	3	4.39
437	102	5	6.23
1543	103	5	18.64
107	119	48	18.74
895	114	3	12.19
121	222	7	24.51
112	1245	3	14.15
1016	116	5	27.69
106	773	3	5.79
117	151	17	41.22
101	3331	3	9.71
105	461	15	62.02
128	365	4	16.55
1367	107	3	9.39
496	111	4	12.44
1547	14	3	5.1
12	5194	3	19.99
2780	14	3	8.99
119	62	43	85.51
1653	14	3	5.55
539	102	5	7.79
1288	104	3	8.11
231	113	3	4.15
152	62	6	6.12
101	837	7	11.12
573	102	11	35.84
108	928	5	21.06
101	634	8	10.47
103	2171	3	10.19
101	701	7	8.74
257	1909	5	64.78
451	103	6	9.53
17	101	32	21.8
125	153	5	6.72
846	103	5	12.04
108	421	10	39.26
130	106	197	750.61
646	101	7	7.95
1648	114	4	24.09
1194	109	3	12.93
2088	106	5	26.9
115	198	7	16.42
110	164	6	5.93
163	117	10	20.38
5814	102	3	21.27
4689	102	3	16.83
12	2114	3	8.97
103	1296	5	16.98
101	5880	3	16.16
2000	107	4	19.16
106	192	16	31.49
739	104	4	8.51
157	150	5	15.03
189	117	6	12.05
108	1115	5	22.76
127	132	7	6.46
101	1610	6	16.53
266	12	18	40.99
254	1025	3	30.47
114	109	32	17.97
105	908	3	6.7
255	103	9	11.58
1925	121	4	29.45
101	1219	5	8.6
1342	2437	3	47.1
261	126	3	8.53
2431	119	3	20.15
105	653	3	4.88
114	359	26	178.62
12	2250	3	9.77
106	445	6	12.92
981	107	3	7.27
166	122	10	31.93
1316	102	8	36.41
106	521	7	19.33
105	2615	3	14.05
323	111	4	9.36
1946	102	3	9.46
1445	9	5	27.98
874	14	5	7.96
146	969	3	21.65
288	111	4	8.59
102	944	4	8.91
102	988	3	5.36
101	449	8	6.16
101	381	25	64.2
108	243	11	31.34
159	112	12	25.5
314	170	3	17.97
252	170	6	41.61
111	181	12	31.54
3060	106	4	23.72
101	2841	3	8.26
110	463	3	7.08
101	2721	3	7.16
1151	12	3	5.17
123	145	5	5.23
1268	14	4	7.9
2698	129	3	24.58
101	538	9	10.94
299	102	10	17.78
101	367	9	5.91
317	14	14	22.85
1006	122	5	32.44
114	576	5	20.81
238	423	4	34.22
1897	14	3	6.63
101	1202	13	55.02
133	143	6	11.49
105	4519	3	18.99
434	101	20	47.43
138	601	4	24.75
101	3945	3	11.8
119	2163	3	19.29
117	817	6	32.91
4468	112	3	24.91
137	209	3	9.13
1254	12	3	5.49
332	12	6	4.77
101	3792	3	11.8
169	983	3	25.2
512	401	3	28.86
1662	129	3	20.68
7	1950	4	20.42
327	131	5	23.69
466	134	8	53.32
116	1657	3	16.26
1085	14	8	24.67
119	774	3	12.36
243	538	3	25.43
978	107	4	11.96
1211	117	6	38.62
101	6373	3	16.16
101	282	24	45.06
448	6351	3	50.65
145	460	3	16.25
111	485	4	12.07
120	144	30	113.22
136	218	8	40.08
131	1129	4	28.01
